"bogus","Timestamp","Year","Day","Month","CaptureTime","SpeciesName","Sex","Age","BandNumber","TrapID","Weather","BandingReport","RecaptureYN","RecaptureMonth","RecaptureDay","Condition","Release","Comments","DataEntryPerson","Weight","WingChord","Temperature","RecaptureOriginal","RecapturePrevious","TailLength"
".","2/24/2011 9:53:47","1975","17","12","7:00:00","Slate-colored Junco","U","U (Unknown)","1360-64873","AE","Clear; calm","no check mark in record","check or yes","none","none","none","none","Partial tail moult","Keith Bradley-Hewitt","20.5","","","","",""
".","2/24/2011 9:54:58","1975","17","12","7:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1360-65208","AE","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","20.7","77","","","",""
".","2/24/2011 9:56:06","1975","17","12","7:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1360-65167","1E","Clear; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","20.2","","","","",""
".","2/24/2011 9:57:10","1975","17","12","8:00:00","Cardinal","M","U (Unknown)","66-197487","2E","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","49","93","","","",""
".","2/24/2011 9:58:54","1975","17","12","8:00:00","Cardinal","F","U (Unknown)","66-197488","4E","Clear; calm","check mark in record","no check","none","none","none","none","Same cell as next capture","Keith Bradley-Hewitt","49.4","95","","","",""
".","2/24/2011 10:00:58","1975","17","12","8:00:00","Slate-colored Junco","F","U (Unknown)","1360-65164","4E","Clear; calm","no check mark in record","check or yes","none","none","none","none","Same cell as previous capture","Keith Bradley-Hewitt","18.9","","","","",""
".","2/24/2011 10:01:55","1975","17","12","8:00:00","Slate-colored Junco","M","AHY (After Hatch Year)","1360-65209","AE","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","21.3","79","","","",""
".","2/24/2011 10:02:53","1975","17","12","8:00:00","Slate-colored Junco","M","AHY (After Hatch Year)","1360-65161","AE","Clear; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","19.3","","","","",""
".","2/24/2011 10:03:49","1975","17","12","8:00:00","Blue Jay","U","AHY (After Hatch Year)","1163-90660","Tree L","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","87.5","139","","","",""
".","2/24/2011 10:04:34","1975","17","12","9:30:00","Black-capped Chickadee","U","U (Unknown)","1360-65190","AE","Clear; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","12.1","","","","",""
".","2/24/2011 10:05:23","1975","17","12","9:30:00","Slate-colored Junco","U","U (Unknown)","1360-64988","4E","Clear; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","21.7","","","","",""
".","2/24/2011 10:06:20","1975","17","12","10:30:00","Blue Jay","U","HY (Hatch Year)","1163-90661","Tree L","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","101.2","139","","","",""
".","2/24/2011 10:07:17","1975","17","12","10:30:00","Tree Sparrow","U","HY (Hatch Year)","1320-89281","4E","Clear; calm","no check mark in record","check or yes","none","none","none","none","Bleeding right eye","Keith Bradley-Hewitt","20","","","","",""
".","2/24/2011 10:08:35","1975","17","12","16:30:00","Tree Sparrow","U","U (Unknown)","1360-65185","2E","Clear; calm","no check mark in record","check or yes","none","none","none","none","(Clotted at rear of eye); bleeding left eye; held overnight","Keith Bradley-Hewitt","18.0 (16.0)","","","","",""
".","2/24/2011 10:09:26","1975","17","12","16:30:00","Tree Sparrow","U","U (Unknown)","1360-65194","CE","Clear; calm","no check mark in record","check or yes","none","none","none","none","Held overnight","Keith Bradley-Hewitt","19.6 (16.7)","","","","",""
".","2/24/2011 10:10:55","1975","18","12","7:00:00","Tree Sparrow","U","U (Unknown)","1330-87162","4E","Clear; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","17.4","","","","",""
".","2/24/2011 10:12:01","1975","18","12","7:00:00","Slate-colored Junco","U","U (Unknown)","1360-65161","AE","Clear; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","18.5","","","","",""
".","2/24/2011 10:13:15","1975","18","12","7:00:00","Slate-colored Junco","U","U (Unknown)","1360-65206","2E","Clear; light winds","no check mark in record","check or yes","none","none","none","none","T:28 mm; RIII: 80%","Keith Bradley-Hewitt","19.8","","","","",""
".","2/24/2011 10:14:27","1975","18","12","8:00:00","Cardinal","U","U (Unknown)","66-197487","2E","Clear; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","48.6","","","","",""
".","2/24/2011 10:15:14","1975","18","12","8:00:00","Slate-colored Junco","U","U (Unknown)","1360-65157","AE","Clear; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","20.6","","","","",""
".","2/24/2011 10:15:59","1975","18","12","9:00:00","Tree Sparrow","U","U (Unknown)","1360-65194","CE","Clear; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","18.2","","","","",""
".","2/24/2011 10:16:42","1975","18","12","9:00:00","Black-capped Chickadee","U","U (Unknown)","1360-65182","2E","Clear; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","11.1","","","","",""
".","2/24/2011 10:18:08","1975","18","12","9:00:00","Slate-colored Junco","U","U (Unknown)","1360-64997","AE","Clear; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","22.2","","","","",""
".","2/24/2011 10:19:06","1975","18","12","9:00:00","Black-capped Chickadee","U","U (Unknown)","1360-65166","Tree R","Clear; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","10.6","","","","",""
".","2/24/2011 10:20:14","1975","18","12","11:00:00","Blue Jay","U","HY (Hatch Year)","1163-90628","1E","Clear; light winds","no check mark in record","check or yes","none","none","none","none","Bloodied forehead","Keith Bradley-Hewitt","94.5","","","","",""
".","2/24/2011 10:21:09","1975","18","12","11:00:00","Blue Jay","U","HY (Hatch Year)","1163-90662","2E","Clear; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","89.5","127","","","",""
".","2/24/2011 10:21:56","1975","18","12","11:00:00","Blue Jay","U","HY (Hatch Year)","1163-90634","4E","Clear; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","97.1","","","","",""
".","2/24/2011 10:23:27","1975","18","12","11:00:00","Slate-colored Junco","U","HY (Hatch Year)","1360-65192","4E","Clear; light winds","no check mark in record","check or yes","none","none","none","none","Left leg caught in trap; toe #1 lost","Keith Bradley-Hewitt","21.4","","","","",""
".","2/24/2011 10:25:51","1975","18","12","11:00:00","Slate-colored Junco","U","U (Unknown)","1360-65188","AE","Clear; light winds","no check mark in record","check or yes","none","none","none","none","Tail moult; R I, II, III left remain; T=66 mm","Keith Bradley-Hewitt","21.2","","","","",""
".","2/24/2011 10:27:38","1975","18","12","11:00:00","Slate-colored Junco","U","U (Unknown)","1360-65163","AE","Clear; light winds","no check mark in record","check or yes","none","none","none","none","r. R I-VI remaining; T=65mm;","Keith Bradley-Hewitt","19.4","75","","","",""
".","2/24/2011 10:28:49","1975","18","12","11:00:00","Slate-colored Junco","U","U (Unknown)","1360-65179","AE","Clear; light winds","no check mark in record","check or yes","none","none","none","none","L. RIII: 70%","Keith Bradley-Hewitt","21.8","","","","",""
".","2/24/2011 10:29:52","1975","18","12","12:00:00","White-breasted Nuthatch","U","U (Unknown)","840-34088","Tree R","Clear; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","21.9","","","","",""
".","2/24/2011 10:30:39","1975","18","12","12:00:00","Black-capped Chickadee","U","U (Unknown)","1360-65155","L","Clear; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","12.3","","","","",""
".","2/24/2011 10:31:31","1975","18","12","12:00:00","Tree Sparrow","U","U (Unknown)","1360-65195","2E","Clear; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","16.3","","","","",""
".","2/24/2011 10:32:10","1975","18","12","12:00:00","Slate-colored Junco","U","U (Unknown)","1360-65161","AE","Clear; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","19.8","","","","",""
".","2/24/2011 10:32:57","1975","18","12","13:00:00","Black-capped Chickadee","U","U (Unknown)","1360-64961","Tree L","Clear; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","12.9","","","","",""
".","2/24/2011 10:33:46","1975","18","12","14:00:00","Slate-colored Junco","U","U (Unknown)","1360-65179","1E","Clear; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","22.9","","","","",""
".","2/24/2011 10:35:02","1975","18","12","14:00:00","Slate-colored Junco","U","U (Unknown)","1360-65202","2E","Clear; light winds","no check mark in record","check or yes","none","none","none","none","Moult: T=70 (length of moulted feather: 69+ mm","Keith Bradley-Hewitt","20.7","","","","",""
".","2/24/2011 10:36:19","1975","18","12","14:00:00","Slate-colored Junco","F","U (Unknown)","1360-65210","2E","Clear; light winds","check mark in record","no check","none","none","none","none","Same cell as next capture; F!; nil; red-brown","Keith Bradley-Hewitt","21.5","71","","","",""
".","2/24/2011 10:37:18","1975","18","12","14:00:00","Tree Sparrow","U","U (Unknown)","1360-65178","2E","Clear; light winds","no check mark in record","check or yes","none","none","none","none","Same cell as previous capture","Keith Bradley-Hewitt","19.8","","","","",""
".","2/24/2011 10:38:46","1975","18","12","14:00:00","Slate-colored Junco","U","U (Unknown)","1360-65177","AE","Clear; light winds","no check mark in record","check or yes","none","none","none","none","Seeds in mouth","Keith Bradley-Hewitt","21.1","","","","",""
".","2/24/2011 10:39:43","1975","18","12","14:00:00","White-breasted Nuthatch","U","U (Unknown)","840-51411","AE","Clear; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","26.5","","","","",""
".","2/24/2011 10:41:25","1975","18","12","14:00:00","White-breasted Nuthatch","F","U (Unknown)","840-34088","Tree L","Clear; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","22.9","","","","",""
".","2/24/2011 10:42:19","1975","18","12","16:00:00","Slate-colored Junco","U","U (Unknown)","1360-64976","CE","Clear; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","22.9","","","","",""
".","2/24/2011 10:43:03","1975","18","12","16:00:00","Tree Sparrow","U","U (Unknown)","1360-65195","4E","Clear; light winds","no check mark in record","check or yes","none","none","none","none","Same cell as next capture","Keith Bradley-Hewitt","17.2","","","","",""
".","2/24/2011 10:43:58","1975","18","12","16:00:00","Slate-colored Junco","U","U (Unknown)","1360-65170","4E","Clear; light winds","no check mark in record","check or yes","none","none","none","none","Same cell as previous capture","Keith Bradley-Hewitt","21.2","","","","",""
".","2/24/2011 10:45:06","1975","18","12","16:00:00","Slate-colored Junco","U","U (Unknown)","1360-65206","AE","Clear; light winds","no check mark in record","check or yes","none","none","none","none","Seeds in mouth","Keith Bradley-Hewitt","21.7","","","","",""
".","2/24/2011 10:46:24","1975","18","12","16:00:00","Slate-colored Junco","M","HY (Hatch Year)","1360-65211","AE","Clear; light winds","check mark in record","no check","none","none","none","none","Same cell as next capture; F!; nil; grey-brown","Keith Bradley-Hewitt","22.9","78","","","",""
".","2/24/2011 10:47:20","1975","18","12","16:00:00","Slate-colored Junco","U","U (Unknown)","1360-65160","AE","Clear; light winds","no check mark in record","check or yes","none","none","none","none","Same cell as previous capture","Keith Bradley-Hewitt","23.1","","","","",""
".","2/24/2011 10:48:19","1975","18","12","16:00:00","Black-capped Chickadee","U","U (Unknown)","1360-64942","AE","Clear; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","10.5","","","","",""
".","2/24/2011 10:49:29","1975","18","12","16:00:00","Slate-colored Junco","U","U (Unknown)","1360-65164","1E","Clear; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","20.1","","","","",""
".","2/24/2011 10:50:46","1975","18","12","16:30:00","Slate-colored Junco","U","U (Unknown)","1360-65188","1E","Clear; light winds","no check mark in record","check or yes","none","none","none","none","No ingrowing rectrices; held overnight","Keith Bradley-Hewitt","22.7 (20.4)","","","","",""
".","2/24/2011 10:52:20","1975","18","12","16:30:00","Slate-colored Junco","U","HY (Hatch Year)","1360-65213","AE","Clear; light winds","check mark in record","no check","none","none","none","none","Grey-brown; seeds in mouth; held overnight","Keith Bradley-Hewitt","24.1 (21.4)","75","","","",""
".","2/24/2011 10:53:18","1975","18","12","16:30:00","Tree Sparrow","U","U (Unknown)","70-80550","4E","Clear; light winds","no check mark in record","check or yes","none","none","none","none","Held overnight","Keith Bradley-Hewitt","20.7 (18.2)","","","","",""
".","2/24/2011 10:56:55","1975","19","12","7:00:00","Slate-colored Junco","U","U (Unknown)","1360-65197","4E","Overcast; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","21.3","","","","",""
".","2/24/2011 10:57:45","1975","19","12","7:00:00","Slate-colored Junco","U","U (Unknown)","1360-65211","4E","Overcast; calm","no check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","22","","","","",""
